Nome,Empresa,Numero,Email
"Sócio-Diretor","Fábrica Nacional de Toledo 10 S/A","+554538288271","diretoria@fábricanacionaldetol.com.br / industrial@fábricanacionaldetol.com.br"
"Sócio-Diretor","Indústria Química Contagem 10 S/A","+553136501531","diretoria@indústriaquímicacont.com.br / industrial@indústriaquímicacont.com.br"
"Sócio-Diretor","Plásticos Industriais Betim 10 S/A","+553133454591","diretoria@plásticosindustriais.com.br / industrial@plásticosindustriais.com.br"
"Sócio-Diretor","Alimentos Nobres Uberlândia 10 S/A","+553439943247","diretoria@alimentosnobresuberl.com.br / industrial@alimentosnobresuberl.com.br"
"Sócio-Diretor","TecnoIndústria Pouso Alegre 10 S/A","+553531153295","diretoria@tecnoindústriapousoa.com.br / industrial@tecnoindústriapousoa.com.br"
"Sócio-Diretor","Usinagem de Precisão Juiz de Fora 10 S/A","+553237372184","diretoria@usinagemdeprecisãoju.com.br / industrial@usinagemdeprecisãoju.com.br"
"Sócio-Diretor","Companhia Industrial Resende 10 S/A","+552431675112","diretoria@companhiaindustrialr.com.br / industrial@companhiaindustrialr.com.br"
"Sócio-Diretor","Artefatos Industriais Duque de Caxias 10 S/A","+552135325773","diretoria@artefatosindustriais.com.br / industrial@artefatosindustriais.com.br"
"Sócio-Diretor","Manufatura Brasil Anápolis 10 S/A","+556235567443","diretoria@manufaturabrasilanáp.com.br / industrial@manufaturabrasilanáp.com.br"
"Sócio-Diretor","Indústria Eletromecânica Aparecida de Goiânia 10 S/A","+556236101332","diretoria@indústriaeletromecân.com.br / industrial@indústriaeletromecân.com.br"
"Sócio-Diretor","Fábrica Paulista de Joinville 10 S/A","+554733883926","diretoria@fábricapaulistadejoi.com.br / industrial@fábricapaulistadejoi.com.br"
"Sócio-Diretor","Indústria Sulina de Piracicaba 10 S/A","+551938917658","diretoria@indústriasulinadepir.com.br / industrial@indústriasulinadepir.com.br"
"Sócio-Diretor","Indústria e Comércio Sertãozinho 10 S/A","+551637439549","diretoria@indústriaecomérciose.com.br / industrial@indústriaecomérciose.com.br"
"Sócio-Diretor","União Industrial Jundiaí 10 S/A","+551135179178","diretoria@uniãoindustrialjundi.com.br / industrial@uniãoindustrialjundi.com.br"
"Sócio-Diretor","Líder Manufatura Sorocaba 10 S/A","+551536256224","diretoria@lídermanufaturasoroc.com.br / industrial@lídermanufaturasoroc.com.br"
"Sócio-Diretor","Pioneira Industrial São Bernardo do Campo 10 S/A","+551132088538","diretoria@pioneiraindustrialsã.com.br / industrial@pioneiraindustrialsã.com.br"
"Sócio-Diretor","Paraná Indústria Campinas 10 S/A","+551936841894","diretoria@paranáindústriacampi.com.br / industrial@paranáindústriacampi.com.br"
"Sócio-Diretor","Vanguard Industrial Limeira 10 S/A","+551931363299","diretoria@vanguardindustrialli.com.br / industrial@vanguardindustrialli.com.br"
"Sócio-Diretor","Metalúrgica Franca 11 S/A","+551639183449","diretoria@metalúrgicafranca11s.com.br / industrial@metalúrgicafranca11s.com.br"
"Sócio-Diretor","Indústria Mecânica Joinville 11 S/A","+554736503613","diretoria@indústriamecânicajoi.com.br / industrial@indústriamecânicajoi.com.br"
"Sócio-Diretor","Fábrica Nacional de Blumenau 11 S/A","+554732877423","diretoria@fábricanacionaldeblu.com.br / industrial@fábricanacionaldeblu.com.br"
"Sócio-Diretor","Indústria Química Criciúma 11 S/A","+554833853571","diretoria@indústriaquímicacric.com.br / industrial@indústriaquímicacric.com.br"
"Sócio-Diretor","Plásticos Industriais Jaraguá do Sul 11 S/A","+554739692625","diretoria@plásticosindustriais.com.br / industrial@plásticosindustriais.com.br"
"Sócio-Diretor","Alimentos Nobres Brusque 11 S/A","+554734807467","diretoria@alimentosnobresbrusq.com.br / industrial@alimentosnobresbrusq.com.br"
"Sócio-Diretor","TecnoIndústria Caxias do Sul 11 S/A","+555435299072","diretoria@tecnoindústriacaxias.com.br / industrial@tecnoindústriacaxias.com.br"
"Sócio-Diretor","Usinagem de Precisão Bento Gonçalves 11 S/A","+555435532094","diretoria@usinagemdeprecisãobe.com.br / industrial@usinagemdeprecisãobe.com.br"
"Sócio-Diretor","Companhia Industrial São Leopoldo 11 S/A","+555131044535","diretoria@companhiaindustrials.com.br / industrial@companhiaindustrials.com.br"
"Sócio-Diretor","Artefatos Industriais Passo Fundo 11 S/A","+555432538801","diretoria@artefatosindustriais.com.br / industrial@artefatosindustriais.com.br"
"Sócio-Diretor","Manufatura Brasil Curitiba 11 S/A","+554132038843","diretoria@manufaturabrasilcuri.com.br / industrial@manufaturabrasilcuri.com.br"
"Sócio-Diretor","Indústria Eletromecânica Maringá 11 S/A","+554436422062","diretoria@indústriaeletromecân.com.br / industrial@indústriaeletromecân.com.br"
"Sócio-Diretor","Fábrica Paulista de Ponta Grossa 11 S/A","+554231027201","diretoria@fábricapaulistadepon.com.br / industrial@fábricapaulistadepon.com.br"
"Sócio-Diretor","Indústria Sulina de Londrina 11 S/A","+554336552331","diretoria@indústriasulinadelon.com.br / industrial@indústriasulinadelon.com.br"
"Sócio-Diretor","Indústria e Comércio Toledo 11 S/A","+554531472387","diretoria@indústriaecomércioto.com.br / industrial@indústriaecomércioto.com.br"
"Sócio-Diretor","União Industrial Contagem 11 S/A","+553136706965","diretoria@uniãoindustrialconta.com.br / industrial@uniãoindustrialconta.com.br"
"Sócio-Diretor","Líder Manufatura Betim 11 S/A","+553138956784","diretoria@lídermanufaturabetim.com.br / industrial@lídermanufaturabetim.com.br"
"Sócio-Diretor","Pioneira Industrial Uberlândia 11 S/A","+553438873403","diretoria@pioneiraindustrialub.com.br / industrial@pioneiraindustrialub.com.br"
"Sócio-Diretor","Paraná Indústria Pouso Alegre 11 S/A","+553536087171","diretoria@paranáindústriapouso.com.br / industrial@paranáindústriapouso.com.br"
"Sócio-Diretor","Vanguard Industrial Juiz de Fora 11 S/A","+553231403115","diretoria@vanguardindustrialju.com.br / industrial@vanguardindustrialju.com.br"
"Sócio-Diretor","Metalúrgica Resende 12 S/A","+552434832520","diretoria@metalúrgicaresende12.com.br / industrial@metalúrgicaresende12.com.br"
"Sócio-Diretor","Indústria Mecânica Duque de Caxias 12 S/A","+552132816518","diretoria@indústriamecânicaduq.com.br / industrial@indústriamecânicaduq.com.br"
"Sócio-Diretor","Fábrica Nacional de Anápolis 12 S/A","+556231063248","diretoria@fábricanacionaldeaná.com.br / industrial@fábricanacionaldeaná.com.br"
"Sócio-Diretor","Indústria Química Aparecida de Goiânia 12 S/A","+556236277590","diretoria@indústriaquímicaapar.com.br / industrial@indústriaquímicaapar.com.br"
"Sócio-Diretor","Plásticos Industriais Joinville 12 S/A","+554733653103","diretoria@plásticosindustriais.com.br / industrial@plásticosindustriais.com.br"
"Sócio-Diretor","Alimentos Nobres Piracicaba 12 S/A","+551939404334","diretoria@alimentosnobrespirac.com.br / industrial@alimentosnobrespirac.com.br"
"Sócio-Diretor","TecnoIndústria Sertãozinho 12 S/A","+551631337264","diretoria@tecnoindústriasertão.com.br / industrial@tecnoindústriasertão.com.br"
"Sócio-Diretor","Usinagem de Precisão Jundiaí 12 S/A","+551135118516","diretoria@usinagemdeprecisãoju.com.br / industrial@usinagemdeprecisãoju.com.br"
"Sócio-Diretor","Companhia Industrial Sorocaba 12 S/A","+551539259603","diretoria@companhiaindustrials.com.br / industrial@companhiaindustrials.com.br"
"Sócio-Diretor","Artefatos Industriais São Bernardo do Campo 12 S/A","+551131646155","diretoria@artefatosindustriais.com.br / industrial@artefatosindustriais.com.br"
"Sócio-Diretor","Manufatura Brasil Campinas 12 S/A","+551937786046","diretoria@manufaturabrasilcamp.com.br / industrial@manufaturabrasilcamp.com.br"
"Sócio-Diretor","Indústria Eletromecânica Limeira 12 S/A","+551938848544","diretoria@indústriaeletromecân.com.br / industrial@indústriaeletromecân.com.br"
"Sócio-Diretor","Fábrica Paulista de Franca 12 S/A","+551633468073","diretoria@fábricapaulistadefra.com.br / industrial@fábricapaulistadefra.com.br"
"Sócio-Diretor","Indústria Sulina de Joinville 12 S/A","+554736672119","diretoria@indústriasulinadejoi.com.br / industrial@indústriasulinadejoi.com.br"
"Sócio-Diretor","Indústria e Comércio Blumenau 12 S/A","+554737089002","diretoria@indústriaecomérciobl.com.br / industrial@indústriaecomérciobl.com.br"
"Sócio-Diretor","União Industrial Criciúma 12 S/A","+554837761903","diretoria@uniãoindustrialcrici.com.br / industrial@uniãoindustrialcrici.com.br"
"Sócio-Diretor","Líder Manufatura Jaraguá do Sul 12 S/A","+554732056968","diretoria@lídermanufaturajarag.com.br / industrial@lídermanufaturajarag.com.br"
"Sócio-Diretor","Pioneira Industrial Brusque 12 S/A","+554735765221","diretoria@pioneiraindustrialbr.com.br / industrial@pioneiraindustrialbr.com.br"
"Sócio-Diretor","Paraná Indústria Caxias do Sul 12 S/A","+555432718601","diretoria@paranáindústriacaxia.com.br / industrial@paranáindústriacaxia.com.br"
"Sócio-Diretor","Vanguard Industrial Bento Gonçalves 12 S/A","+555437172086","diretoria@vanguardindustrialbe.com.br / industrial@vanguardindustrialbe.com.br"
"Sócio-Diretor","Metalúrgica São Leopoldo 13 S/A","+555135838060","diretoria@metalúrgicasãoleopol.com.br / industrial@metalúrgicasãoleopol.com.br"
"Sócio-Diretor","Indústria Mecânica Passo Fundo 13 S/A","+555439605027","diretoria@indústriamecânicapas.com.br / industrial@indústriamecânicapas.com.br"
"Sócio-Diretor","Fábrica Nacional de Curitiba 13 S/A","+554134051654","diretoria@fábricanacionaldecur.com.br / industrial@fábricanacionaldecur.com.br"
"Sócio-Diretor","Indústria Química Maringá 13 S/A","+554432553880","diretoria@indústriaquímicamari.com.br / industrial@indústriaquímicamari.com.br"
"Sócio-Diretor","Plásticos Industriais Ponta Grossa 13 S/A","+554237036710","diretoria@plásticosindustriais.com.br / industrial@plásticosindustriais.com.br"
"Sócio-Diretor","Alimentos Nobres Londrina 13 S/A","+554331268418","diretoria@alimentosnobreslondr.com.br / industrial@alimentosnobreslondr.com.br"
"Sócio-Diretor","TecnoIndústria Toledo 13 S/A","+554535169671","diretoria@tecnoindústriatoledo.com.br / industrial@tecnoindústriatoledo.com.br"
"Sócio-Diretor","Usinagem de Precisão Contagem 13 S/A","+553136701228","diretoria@usinagemdeprecisãoco.com.br / industrial@usinagemdeprecisãoco.com.br"
"Sócio-Diretor","Companhia Industrial Betim 13 S/A","+553138848056","diretoria@companhiaindustrialb.com.br / industrial@companhiaindustrialb.com.br"
"Sócio-Diretor","Artefatos Industriais Uberlândia 13 S/A","+553435869758","diretoria@artefatosindustriais.com.br / industrial@artefatosindustriais.com.br"
"Sócio-Diretor","Manufatura Brasil Pouso Alegre 13 S/A","+553533188714","diretoria@manufaturabrasilpous.com.br / industrial@manufaturabrasilpous.com.br"
"Sócio-Diretor","Indústria Eletromecânica Juiz de Fora 13 S/A","+553235131956","diretoria@indústriaeletromecân.com.br / industrial@indústriaeletromecân.com.br"
"Sócio-Diretor","Fábrica Paulista de Resende 13 S/A","+552432619201","diretoria@fábricapaulistaderes.com.br / industrial@fábricapaulistaderes.com.br"
"Sócio-Diretor","Indústria Sulina de Duque de Caxias 13 S/A","+552138982568","diretoria@indústriasulinadeduq.com.br / industrial@indústriasulinadeduq.com.br"
"Sócio-Diretor","Indústria e Comércio Anápolis 13 S/A","+556231249772","diretoria@indústriaecomércioan.com.br / industrial@indústriaecomércioan.com.br"
"Sócio-Diretor","União Industrial Aparecida de Goiânia 13 S/A","+556233411908","diretoria@uniãoindustrialapare.com.br / industrial@uniãoindustrialapare.com.br"
"Sócio-Diretor","Líder Manufatura Joinville 13 S/A","+554732963766","diretoria@lídermanufaturajoinv.com.br / industrial@lídermanufaturajoinv.com.br"
"Sócio-Diretor","Pioneira Industrial Piracicaba 13 S/A","+551933666981","diretoria@pioneiraindustrialpi.com.br / industrial@pioneiraindustrialpi.com.br"
"Sócio-Diretor","Paraná Indústria Sertãozinho 13 S/A","+551639828791","diretoria@paranáindústriasertã.com.br / industrial@paranáindústriasertã.com.br"
"Sócio-Diretor","Vanguard Industrial Jundiaí 13 S/A","+551135237431","diretoria@vanguardindustrialju.com.br / industrial@vanguardindustrialju.com.br"
"Sócio-Diretor","Metalúrgica Sorocaba 14 S/A","+551534011393","diretoria@metalúrgicasorocaba1.com.br / industrial@metalúrgicasorocaba1.com.br"
"Sócio-Diretor","Indústria Mecânica São Bernardo do Campo 14 S/A","+551135048300","diretoria@indústriamecânicasão.com.br / industrial@indústriamecânicasão.com.br"
"Sócio-Diretor","Fábrica Nacional de Campinas 14 S/A","+551932656784","diretoria@fábricanacionaldecam.com.br / industrial@fábricanacionaldecam.com.br"
"Sócio-Diretor","Indústria Química Limeira 14 S/A","+551934742572","diretoria@indústriaquímicalime.com.br / industrial@indústriaquímicalime.com.br"
"Sócio-Diretor","Plásticos Industriais Franca 14 S/A","+551637083134","diretoria@plásticosindustriais.com.br / industrial@plásticosindustriais.com.br"
"Sócio-Diretor","Alimentos Nobres Joinville 14 S/A","+554733927342","diretoria@alimentosnobresjoinv.com.br / industrial@alimentosnobresjoinv.com.br"
"Sócio-Diretor","TecnoIndústria Blumenau 14 S/A","+554733494817","diretoria@tecnoindústriablumen.com.br / industrial@tecnoindústriablumen.com.br"
"Sócio-Diretor","Usinagem de Precisão Criciúma 14 S/A","+554839838341","diretoria@usinagemdeprecisãocr.com.br / industrial@usinagemdeprecisãocr.com.br"
"Sócio-Diretor","Companhia Industrial Jaraguá do Sul 14 S/A","+554738616121","diretoria@companhiaindustrialj.com.br / industrial@companhiaindustrialj.com.br"
"Sócio-Diretor","Artefatos Industriais Brusque 14 S/A","+554736866730","diretoria@artefatosindustriais.com.br / industrial@artefatosindustriais.com.br"
"Sócio-Diretor","Manufatura Brasil Caxias do Sul 14 S/A","+555432569453","diretoria@manufaturabrasilcaxi.com.br / industrial@manufaturabrasilcaxi.com.br"
"Sócio-Diretor","Indústria Eletromecânica Bento Gonçalves 14 S/A","+555438671109","diretoria@indústriaeletromecân.com.br / industrial@indústriaeletromecân.com.br"
"Sócio-Diretor","Fábrica Paulista de São Leopoldo 14 S/A","+555137693445","diretoria@fábricapaulistadesão.com.br / industrial@fábricapaulistadesão.com.br"
"Sócio-Diretor","Indústria Sulina de Passo Fundo 14 S/A","+555435835577","diretoria@indústriasulinadepas.com.br / industrial@indústriasulinadepas.com.br"
"Sócio-Diretor","Indústria e Comércio Curitiba 14 S/A","+554133581726","diretoria@indústriaecomérciocu.com.br / industrial@indústriaecomérciocu.com.br"
"Sócio-Diretor","União Industrial Maringá 14 S/A","+554434452859","diretoria@uniãoindustrialmarin.com.br / industrial@uniãoindustrialmarin.com.br"
"Sócio-Diretor","Líder Manufatura Ponta Grossa 14 S/A","+554231807866","diretoria@lídermanufaturaponta.com.br / industrial@lídermanufaturaponta.com.br"
"Sócio-Diretor","Pioneira Industrial Londrina 14 S/A","+554338138187","diretoria@pioneiraindustriallo.com.br / industrial@pioneiraindustriallo.com.br"
"Sócio-Diretor","Paraná Indústria Toledo 14 S/A","+554534083407","diretoria@paranáindústriatoled.com.br / industrial@paranáindústriatoled.com.br"
"Sócio-Diretor","Vanguard Industrial Contagem 14 S/A","+553133904235","diretoria@vanguardindustrialco.com.br / industrial@vanguardindustrialco.com.br"
"Sócio-Diretor","Metalúrgica Betim 15 S/A","+553139813028","diretoria@metalúrgicabetim15sa.com.br / industrial@metalúrgicabetim15sa.com.br"
"Sócio-Diretor","Indústria Mecânica Uberlândia 15 S/A","+553438833075","diretoria@indústriamecânicaube.com.br / industrial@indústriamecânicaube.com.br"
"Sócio-Diretor","Fábrica Nacional de Pouso Alegre 15 S/A","+553532861769","diretoria@fábricanacionaldepou.com.br / industrial@fábricanacionaldepou.com.br"
"Sócio-Diretor","Indústria Química Juiz de Fora 15 S/A","+553238025496","diretoria@indústriaquímicajuiz.com.br / industrial@indústriaquímicajuiz.com.br"
"Sócio-Diretor","Plásticos Industriais Resende 15 S/A","+552438182778","diretoria@plásticosindustriais.com.br / industrial@plásticosindustriais.com.br"
"Sócio-Diretor","Alimentos Nobres Duque de Caxias 15 S/A","+552132306922","diretoria@alimentosnobresduque.com.br / industrial@alimentosnobresduque.com.br"
"Sócio-Diretor","TecnoIndústria Anápolis 15 S/A","+556236208055","diretoria@tecnoindústriaanápol.com.br / industrial@tecnoindústriaanápol.com.br"
"Sócio-Diretor","Usinagem de Precisão Aparecida de Goiânia 15 S/A","+556238778454","diretoria@usinagemdeprecisãoap.com.br / industrial@usinagemdeprecisãoap.com.br"
"Sócio-Diretor","Companhia Industrial Joinville 15 S/A","+554733605548","diretoria@companhiaindustrialj.com.br / industrial@companhiaindustrialj.com.br"
"Sócio-Diretor","Artefatos Industriais Piracicaba 15 S/A","+551934282151","diretoria@artefatosindustriais.com.br / industrial@artefatosindustriais.com.br"
"Sócio-Diretor","Manufatura Brasil Sertãozinho 15 S/A","+551631184721","diretoria@manufaturabrasilsert.com.br / industrial@manufaturabrasilsert.com.br"
"Sócio-Diretor","Indústria Eletromecânica Jundiaí 15 S/A","+551132905422","diretoria@indústriaeletromecân.com.br / industrial@indústriaeletromecân.com.br"
"Sócio-Diretor","Fábrica Paulista de Sorocaba 15 S/A","+551536346131","diretoria@fábricapaulistadesor.com.br / industrial@fábricapaulistadesor.com.br"
"Sócio-Diretor","Indústria Sulina de São Bernardo do Campo 15 S/A","+551138568845","diretoria@indústriasulinadesão.com.br / industrial@indústriasulinadesão.com.br"
"Sócio-Diretor","Indústria e Comércio Campinas 15 S/A","+551933439874","diretoria@indústriaecomércioca.com.br / industrial@indústriaecomércioca.com.br"
"Sócio-Diretor","União Industrial Limeira 15 S/A","+551933827335","diretoria@uniãoindustriallimei.com.br / industrial@uniãoindustriallimei.com.br"
"Sócio-Diretor","Líder Manufatura Franca 15 S/A","+551635533364","diretoria@lídermanufaturafranc.com.br / industrial@lídermanufaturafranc.com.br"
"Sócio-Diretor","Pioneira Industrial Joinville 15 S/A","+554737254237","diretoria@pioneiraindustrialjo.com.br / industrial@pioneiraindustrialjo.com.br"
"Sócio-Diretor","Paraná Indústria Blumenau 15 S/A","+554736723656","diretoria@paranáindústriablume.com.br / industrial@paranáindústriablume.com.br"
"Sócio-Diretor","Vanguard Industrial Criciúma 15 S/A","+554839971577","diretoria@vanguardindustrialcr.com.br / industrial@vanguardindustrialcr.com.br"
"Sócio-Diretor","TransLog Santos S/A","+551338178402","diretoria@translogsantossa.com.br / operacoes@translogsantossa.com.br"
"Sócio-Diretor","Rodoviário Campinas Ltda.","+551931581137","diretoria@rodoviariocampinasltda.com.br / operacoes@rodoviariocampinasltda.com.br"
"Sócio-Diretor","Expresso Guarulhos Ltda.","+551133106642","diretoria@expressoguarulhosltda.com.br / operacoes@expressoguarulhosltda.com.br"
"Sócio-Diretor","Veloce São José dos Campos S/A","+551234954801","diretoria@velocesaojosedoscampos.com.br / operacoes@velocesaojosedoscampos.com.br"
"Sócio-Diretor","MegaLog Paulínia Ltda.","+551937172911","diretoria@megalogpaulinialtda.com.br / operacoes@megalogpaulinialtda.com.br"
"Sócio-Diretor","Aliança Logística Ribeirão Preto Ltda.","+551632407653","diretoria@aliancalogisticaribeir.com.br / operacoes@aliancalogisticaribeir.com.br"
"Sócio-Diretor","Transmodal Paranaguá S/A","+554131191579","diretoria@transmodalparanaguasa.com.br / operacoes@transmodalparanaguasa.com.br"
"Sócio-Diretor","Atlas Cargas Curitiba Ltda.","+554131469024","diretoria@atlascargascuritibaltd.com.br / operacoes@atlascargascuritibaltd.com.br"
"Sócio-Diretor","Bravo Logística São José dos Pinhais Ltda.","+554131935852","diretoria@bravologisticasaojosed.com.br / operacoes@bravologisticasaojosed.com.br"
"Sócio-Diretor","Integra Cargas Londrina S/A","+554337414225","diretoria@integracargaslondrinas.com.br / operacoes@integracargaslondrinas.com.br"
"Sócio-Diretor","PionLog Itajaí Ltda.","+554733473111","diretoria@pionlogitajailtda.com.br / operacoes@pionlogitajailtda.com.br"
"Sócio-Diretor","Global Cargo Navegantes Ltda.","+554737183891","diretoria@globalcargonavegantesl.com.br / operacoes@globalcargonavegantesl.com.br"
"Sócio-Diretor","Transcontinental Joinville S/A","+554733952394","diretoria@transcontinentaljoinvi.com.br / operacoes@transcontinentaljoinvi.com.br"
"Sócio-Diretor","Direct Log Rio Grande Ltda.","+555337099616","diretoria@directlogriograndeltda.com.br / operacoes@directlogriograndeltda.com.br"
"Sócio-Diretor","Rota Brasil Porto Alegre Ltda.","+555136678145","diretoria@rotabrasilportoalegrel.com.br / operacoes@rotabrasilportoalegrel.com.br"
"Sócio-Diretor","Sul Cargas Caxias do Sul S/A","+555438037919","diretoria@sulcargascaxiasdosulsa.com.br / operacoes@sulcargascaxiasdosulsa.com.br"
"Sócio-Diretor","TransNorte Betim Ltda.","+553137216804","diretoria@transnortebetimltda.com.br / operacoes@transnortebetimltda.com.br"
"Sócio-Diretor","TransOeste Uberlândia Ltda.","+553439642066","diretoria@transoesteuberlandialt.com.br / operacoes@transoesteuberlandialt.com.br"
"Sócio-Diretor","Intermodal Brasil Pouso Alegre S/A","+553538049385","diretoria@intermodalbrasilpousoa.com.br / operacoes@intermodalbrasilpousoa.com.br"
"Sócio-Diretor","Nexus Transportes Aparecida de Goiânia Ltda.","+556237348864","diretoria@nexustransportesaparec.com.br / operacoes@nexustransportesaparec.com.br"
"Sócio-Diretor","AgroLog Cargas Anápolis Ltda.","+556236383491","diretoria@agrologcargasanapolisl.com.br / operacoes@agrologcargasanapolisl.com.br"
"Sócio-Diretor","Porto Logística Campo Grande S/A","+556731685787","diretoria@portologisticacampogra.com.br / operacoes@portologisticacampogra.com.br"
"Sócio-Diretor","TransFrigo Rondonópolis Ltda.","+556631134370","diretoria@transfrigorondonopolis.com.br / operacoes@transfrigorondonopolis.com.br"
"Sócio-Diretor","Prime Cargas Cuiabá Ltda.","+556537597806","diretoria@primecargascuiabaltda.com.br / operacoes@primecargascuiabaltda.com.br"
"Sócio-Diretor","TransQuímica Santos S/A","+551331487366","diretoria@transquimicasantossa.com.br / operacoes@transquimicasantossa.com.br"
"Sócio-Diretor","Líder Log Campinas Ltda.","+551934626893","diretoria@liderlogcampinasltda.com.br / operacoes@liderlogcampinasltda.com.br"
"Sócio-Diretor","Apex Transportes Guarulhos Ltda.","+551137376491","diretoria@apextransportesguarulh.com.br / operacoes@apextransportesguarulh.com.br"
"Sócio-Diretor","Matrix Logística São José dos Campos S/A","+551235395370","diretoria@matrixlogisticasaojose.com.br / operacoes@matrixlogisticasaojose.com.br"
"Sócio-Diretor","Master Cargas Paulínia Ltda.","+551939175288","diretoria@mastercargaspaulinialt.com.br / operacoes@mastercargaspaulinialt.com.br"
"Sócio-Diretor","Omni Log Ribeirão Preto Ltda.","+551635169718","diretoria@omnilogribeiraopretolt.com.br / operacoes@omnilogribeiraopretolt.com.br"
"Sócio-Diretor","TransLog Paranaguá 2 S/A","+554134405536","diretoria@translogparanagua2sa.com.br / operacoes@translogparanagua2sa.com.br"
"Sócio-Diretor","Rodoviário Curitiba 2 Ltda.","+554139619759","diretoria@rodoviariocuritiba2ltd.com.br / operacoes@rodoviariocuritiba2ltd.com.br"
"Sócio-Diretor","Expresso São José dos Pinhais 2 Ltda.","+554138935392","diretoria@expressosaojosedospinh.com.br / operacoes@expressosaojosedospinh.com.br"
"Sócio-Diretor","Veloce Londrina 2 S/A","+554339178795","diretoria@velocelondrina2sa.com.br / operacoes@velocelondrina2sa.com.br"
"Sócio-Diretor","MegaLog Itajaí 2 Ltda.","+554736782605","diretoria@megalogitajai2ltda.com.br / operacoes@megalogitajai2ltda.com.br"
"Sócio-Diretor","Aliança Logística Navegantes 2 Ltda.","+554738665730","diretoria@aliancalogisticanavega.com.br / operacoes@aliancalogisticanavega.com.br"
"Sócio-Diretor","Transmodal Joinville 2 S/A","+554731457368","diretoria@transmodaljoinville2sa.com.br / operacoes@transmodaljoinville2sa.com.br"
"Sócio-Diretor","Atlas Cargas Rio Grande 2 Ltda.","+555338511187","diretoria@atlascargasriogrande2l.com.br / operacoes@atlascargasriogrande2l.com.br"
"Sócio-Diretor","Bravo Logística Porto Alegre 2 Ltda.","+555132858831","diretoria@bravologisticaportoale.com.br / operacoes@bravologisticaportoale.com.br"
"Sócio-Diretor","Integra Cargas Caxias do Sul 2 S/A","+555437181681","diretoria@integracargascaxiasdos.com.br / operacoes@integracargascaxiasdos.com.br"
"Sócio-Diretor","PionLog Betim 2 Ltda.","+553134228620","diretoria@pionlogbetim2ltda.com.br / operacoes@pionlogbetim2ltda.com.br"
"Sócio-Diretor","Global Cargo Uberlândia 2 Ltda.","+553438373625","diretoria@globalcargouberlandia2.com.br / operacoes@globalcargouberlandia2.com.br"
"Sócio-Diretor","Transcontinental Pouso Alegre 2 S/A","+553533184887","diretoria@transcontinentalpousoa.com.br / operacoes@transcontinentalpousoa.com.br"
"Sócio-Diretor","Direct Log Aparecida de Goiânia 2 Ltda.","+556233645999","diretoria@directlogaparecidadego.com.br / operacoes@directlogaparecidadego.com.br"
"Sócio-Diretor","Rota Brasil Anápolis 2 Ltda.","+556233084997","diretoria@rotabrasilanapolis2ltd.com.br / operacoes@rotabrasilanapolis2ltd.com.br"
"Sócio-Diretor","Sul Cargas Campo Grande 2 S/A","+556732849062","diretoria@sulcargascampogrande2s.com.br / operacoes@sulcargascampogrande2s.com.br"
"Sócio-Diretor","TransNorte Rondonópolis 2 Ltda.","+556631856865","diretoria@transnorterondonopolis.com.br / operacoes@transnorterondonopolis.com.br"
"Sócio-Diretor","TransOeste Cuiabá 2 Ltda.","+556535002086","diretoria@transoestecuiaba2ltda.com.br / operacoes@transoestecuiaba2ltda.com.br"
"Sócio-Diretor","Intermodal Brasil Santos 2 S/A","+551335926929","diretoria@intermodalbrasilsantos.com.br / operacoes@intermodalbrasilsantos.com.br"
"Sócio-Diretor","Nexus Transportes Campinas 2 Ltda.","+551936798370","diretoria@nexustransportescampin.com.br / operacoes@nexustransportescampin.com.br"
"Sócio-Diretor","AgroLog Cargas Guarulhos 2 Ltda.","+551136816650","diretoria@agrologcargasguarulhos.com.br / operacoes@agrologcargasguarulhos.com.br"
"Sócio-Diretor","Porto Logística São José dos Campos 2 S/A","+551238751394","diretoria@portologisticasaojosed.com.br / operacoes@portologisticasaojosed.com.br"
"Sócio-Diretor","TransFrigo Paulínia 2 Ltda.","+551932511584","diretoria@transfrigopaulinia2ltd.com.br / operacoes@transfrigopaulinia2ltd.com.br"
"Sócio-Diretor","Prime Cargas Ribeirão Preto 2 Ltda.","+551637593873","diretoria@primecargasribeiraopre.com.br / operacoes@primecargasribeiraopre.com.br"
"Sócio-Diretor","TransQuímica Paranaguá 2 S/A","+554133964269","diretoria@transquimicaparanagua2.com.br / operacoes@transquimicaparanagua2.com.br"
"Sócio-Diretor","Líder Log Curitiba 2 Ltda.","+554139812461","diretoria@liderlogcuritiba2ltda.com.br / operacoes@liderlogcuritiba2ltda.com.br"
"Sócio-Diretor","Apex Transportes São José dos Pinhais 2 Ltda.","+554138973271","diretoria@apextransportessaojose.com.br / operacoes@apextransportessaojose.com.br"
"Sócio-Diretor","Matrix Logística Londrina 2 S/A","+554336466210","diretoria@matrixlogisticalondrin.com.br / operacoes@matrixlogisticalondrin.com.br"
"Sócio-Diretor","Master Cargas Itajaí 2 Ltda.","+554731399814","diretoria@mastercargasitajai2ltd.com.br / operacoes@mastercargasitajai2ltd.com.br"
"Sócio-Diretor","Omni Log Navegantes 2 Ltda.","+554738344162","diretoria@omnilognavegantes2ltda.com.br / operacoes@omnilognavegantes2ltda.com.br"
"Sócio-Diretor","TransLog Joinville 3 S/A","+554732471495","diretoria@translogjoinville3sa.com.br / operacoes@translogjoinville3sa.com.br"
